technology,year,residual_capacity,model_capacity_unit,retirement_method,base_capacity_formula,source_ids,calculation_id,notes
TEC_fsh_post_dsl,2025,0.0038582046171428573,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2026,0.0034723841554285713,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2027,0.0030865636937142857,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2028,0.0027007432319999997,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2029,0.0023149227702857142,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2030,0.0019291023085714286,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2031,0.0015432818468571431,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2032,0.0011574613851428569,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2033,0.00077164092342857122,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2034,0.00038582046171428561,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2035,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2036,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2037,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2038,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2039,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2040,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2041,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2042,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2043,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2044,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2045,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2046,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2047,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2048,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2049,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_dsl,2050,0,PJ service/year,uniform_age,0.0040511148479999998/(1*0.69999999999999996),SRC_FSH_FIJI_MOF_AR2020_21;SRC_FSH_FAO_PROCESS,CALC_FSH_POST_DSL_RC,Residual stock sizing uses the observed carrier split only; dispatch is unforced.
TEC_fsh_post_sol,2020,5.0457600000000003e-05,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2021,4.5411840000000001e-05,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2022,4.0366080000000005e-05,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2023,3.5320320000000003e-05,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2024,3.027456e-05,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2025,2.5228800000000001e-05,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2026,2.0183040000000003e-05,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2027,1.5137280000000004e-05,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2028,1.0091519999999998e-05,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2029,5.0457599999999989e-06,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2030,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2031,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2032,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2033,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2034,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2035,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2036,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2037,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2038,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2039,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2040,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2041,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2042,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2043,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2044,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2045,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2046,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2047,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2048,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2049,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
TEC_fsh_post_sol,2050,0,PJ service/year,uniform_age,5.0457600000000003e-05/(1*1),SRC_FSH_FIJI_MOF_AR2020_21,CALC_FSH_SOLAR_RC,Four reported solar freezers represented by a disclosed rating/COP estimate; stock may idle.
